timestamp,asset,phase,return_temperature_c,return_flow_lpm,return_conductivity_mscm,return_pressure_bar
2026-08-25T11:48:50+00:00,HTST-01,FINAL_RINSE,28.05,423.212,7.667,2.769
2026-08-25T11:49:00+00:00,HTST-01,FINAL_RINSE,28.324,415.938,7.457,2.841
2026-08-25T11:49:10+00:00,HTST-01,FINAL_RINSE,27.442,417.799,7.101,2.781
2026-08-25T11:49:20+00:00,HTST-01,FINAL_RINSE,28.335,422.127,6.585,2.774
2026-08-25T11:49:30+00:00,HTST-01,FINAL_RINSE,27.918,415.67,6.392,2.831
2026-08-25T11:49:40+00:00,HTST-01,FINAL_RINSE,27.723,417.022,6.135,2.822
2026-08-25T11:49:50+00:00,HTST-01,FINAL_RINSE,26.624,417.127,5.902,2.782
2026-08-25T11:50:00+00:00,HTST-01,FINAL_RINSE,28.048,421.283,5.564,2.771
2026-08-25T11:50:10+00:00,HTST-01,FINAL_RINSE,28.774,426.579,5.244,2.758
2026-08-25T11:50:20+00:00,HTST-01,FINAL_RINSE,28.34,412.537,4.979,2.867
2026-08-25T11:50:30+00:00,HTST-01,FINAL_RINSE,28.453,420.428,4.936,2.786
2026-08-25T11:50:40+00:00,HTST-01,FINAL_RINSE,27.169,414.3,4.495,2.818
2026-08-25T11:50:50+00:00,HTST-01,FINAL_RINSE,28.291,415.921,4.381,2.828
2026-08-25T11:51:00+00:00,HTST-01,FINAL_RINSE,27.927,420.008,4.167,2.819
2026-08-25T11:51:10+00:00,HTST-01,FINAL_RINSE,27.657,422.71,3.802,2.786
2026-08-25T11:51:20+00:00,HTST-01,FINAL_RINSE,28.553,415.68,3.605,2.826
2026-08-25T11:51:30+00:00,HTST-01,FINAL_RINSE,27.279,419.898,3.542,2.822
2026-08-25T11:51:40+00:00,HTST-01,FINAL_RINSE,28.797,411.395,3.34,2.862
2026-08-25T11:51:50+00:00,HTST-01,FINAL_RINSE,28.47,411.794,3.287,2.865
2026-08-25T11:52:00+00:00,HTST-01,FINAL_RINSE,28.396,415.052,3.171,2.836
2026-08-25T11:52:10+00:00,HTST-01,FINAL_RINSE,28.395,409.625,2.915,2.869
2026-08-25T11:52:20+00:00,HTST-01,FINAL_RINSE,28.24,420.556,2.834,2.785
2026-08-25T11:52:30+00:00,HTST-01,FINAL_RINSE,27.959,419.286,2.67,2.836
2026-08-25T11:52:40+00:00,HTST-01,FINAL_RINSE,27.874,423.116,2.781,2.797
2026-08-25T11:52:50+00:00,HTST-01,FINAL_RINSE,28.294,416.278,2.632,2.82
2026-08-25T11:53:00+00:00,HTST-01,FINAL_RINSE,27.469,422.379,2.388,2.796
2026-08-25T11:53:10+00:00,HTST-01,FINAL_RINSE,28.212,417.678,2.212,2.785
2026-08-25T11:53:20+00:00,HTST-01,FINAL_RINSE,28.524,412.582,2.088,2.829
2026-08-25T11:53:30+00:00,HTST-01,FINAL_RINSE,27.588,421.233,2.115,2.765
2026-08-25T11:53:40+00:00,HTST-01,FINAL_RINSE,28.463,414.683,2.024,2.802
2026-08-25T11:53:50+00:00,HTST-01,FINAL_RINSE,27.627,418.37,1.782,2.803
2026-08-25T11:54:00+00:00,HTST-01,FINAL_RINSE,26.986,410.863,1.783,2.873
2026-08-25T11:54:10+00:00,HTST-01,FINAL_RINSE,27.397,413.583,1.608,2.828
2026-08-25T11:54:20+00:00,HTST-01,FINAL_RINSE,28.649,419.407,1.685,2.81
2026-08-25T11:54:30+00:00,HTST-01,FINAL_RINSE,27.226,414.793,1.473,2.812
2026-08-25T11:54:40+00:00,HTST-01,FINAL_RINSE,28.255,414.161,1.38,2.814
2026-08-25T11:54:50+00:00,HTST-01,FINAL_RINSE,26.971,422.323,1.446,2.79
2026-08-25T11:55:00+00:00,HTST-01,FINAL_RINSE,27.512,417.692,1.052,2.838
2026-08-25T11:55:10+00:00,HTST-01,FINAL_RINSE,28.149,422.913,1.353,2.805
2026-08-25T11:55:20+00:00,HTST-01,FINAL_RINSE,27.779,420.103,1.307,2.769
2026-08-25T11:55:30+00:00,HTST-01,FINAL_RINSE,27.797,416.563,1.004,2.832
2026-08-25T11:55:40+00:00,HTST-01,FINAL_RINSE,27.466,422.193,0.887,2.794
2026-08-25T11:55:50+00:00,HTST-01,FINAL_RINSE,28.736,421.242,0.91,2.834
