timestamp,asset,phase,return_temperature_c,return_flow_lpm,return_conductivity_mscm,return_pressure_bar
2026-08-25T11:48:50+00:00,HTST-01,FINAL_RINSE,27.259,413.899,7.761,2.829
2026-08-25T11:49:00+00:00,HTST-01,FINAL_RINSE,28.165,424.764,7.477,2.792
2026-08-25T11:49:10+00:00,HTST-01,FINAL_RINSE,28.072,424.209,7.018,2.803
2026-08-25T11:49:20+00:00,HTST-01,FINAL_RINSE,27.845,418.148,6.72,2.812
2026-08-25T11:49:30+00:00,HTST-01,FINAL_RINSE,27.75,414.864,6.231,2.8
2026-08-25T11:49:40+00:00,HTST-01,FINAL_RINSE,28.612,412.176,6.122,2.875
2026-08-25T11:49:50+00:00,HTST-01,FINAL_RINSE,28.446,424.366,5.595,2.79
2026-08-25T11:50:00+00:00,HTST-01,FINAL_RINSE,29.032,419.123,5.394,2.814
2026-08-25T11:50:10+00:00,HTST-01,FINAL_RINSE,28.101,421.213,5.277,2.763
2026-08-25T11:50:20+00:00,HTST-01,FINAL_RINSE,27.379,414.769,4.876,2.819
2026-08-25T11:50:30+00:00,HTST-01,FINAL_RINSE,28.184,417.125,4.809,2.804
2026-08-25T11:50:40+00:00,HTST-01,FINAL_RINSE,27.779,420.055,4.655,2.802
2026-08-25T11:50:50+00:00,HTST-01,FINAL_RINSE,27.839,414.623,4.503,2.845
2026-08-25T11:51:00+00:00,HTST-01,FINAL_RINSE,28.577,420.302,4.119,2.776
2026-08-25T11:51:10+00:00,HTST-01,FINAL_RINSE,28.506,410.653,3.973,2.869
2026-08-25T11:51:20+00:00,HTST-01,FINAL_RINSE,27.554,414.284,3.897,2.831
2026-08-25T11:51:30+00:00,HTST-01,FINAL_RINSE,28.141,418.038,3.561,2.801
2026-08-25T11:51:40+00:00,HTST-01,FINAL_RINSE,28.336,417.844,3.427,2.758
2026-08-25T11:51:50+00:00,HTST-01,FINAL_RINSE,28.581,409.87,3.271,2.863
2026-08-25T11:52:00+00:00,HTST-01,FINAL_RINSE,28.234,412.669,3.223,2.875
2026-08-25T11:52:10+00:00,HTST-01,FINAL_RINSE,27.92,416.415,3.21,2.835
2026-08-25T11:52:20+00:00,HTST-01,FINAL_RINSE,27.817,421.387,2.721,2.81
2026-08-25T11:52:30+00:00,HTST-01,FINAL_RINSE,28.769,414.707,2.786,2.799
2026-08-25T11:52:40+00:00,HTST-01,FINAL_RINSE,27.675,413.739,2.508,2.849
2026-08-25T11:52:50+00:00,HTST-01,FINAL_RINSE,28.164,417.69,2.428,2.811
2026-08-25T11:53:00+00:00,HTST-01,FINAL_RINSE,28.106,420.838,2.416,2.781
2026-08-25T11:53:10+00:00,HTST-01,FINAL_RINSE,27.247,417.458,2.375,2.837
2026-08-25T11:53:20+00:00,HTST-01,FINAL_RINSE,27.178,417.108,2.096,2.789
2026-08-25T11:53:30+00:00,HTST-01,FINAL_RINSE,27.742,421.314,2.102,2.824
2026-08-25T11:53:40+00:00,HTST-01,FINAL_RINSE,27.568,419.082,1.795,2.824
2026-08-25T11:53:50+00:00,HTST-01,FINAL_RINSE,28.097,420.128,1.715,2.815
2026-08-25T11:54:00+00:00,HTST-01,FINAL_RINSE,28.277,418.216,1.711,2.827
2026-08-25T11:54:10+00:00,HTST-01,FINAL_RINSE,27.721,418.314,1.493,2.82
2026-08-25T11:54:20+00:00,HTST-01,FINAL_RINSE,28.007,414.653,1.688,2.83
2026-08-25T11:54:30+00:00,HTST-01,FINAL_RINSE,27.847,423.383,1.582,2.775
2026-08-25T11:54:40+00:00,HTST-01,FINAL_RINSE,29.027,420.163,1.607,2.811
2026-08-25T11:54:50+00:00,HTST-01,FINAL_RINSE,28.885,416.552,1.369,2.799
2026-08-25T11:55:00+00:00,HTST-01,FINAL_RINSE,28.236,419.13,1.457,2.814
2026-08-25T11:55:10+00:00,HTST-01,FINAL_RINSE,27.9,411.3,1.278,2.873
2026-08-25T11:55:20+00:00,HTST-01,FINAL_RINSE,27.795,413.994,1.092,2.82
2026-08-25T11:55:30+00:00,HTST-01,FINAL_RINSE,28.428,411.569,1.252,2.869
2026-08-25T11:55:40+00:00,HTST-01,FINAL_RINSE,28.444,411.054,1.035,2.839
2026-08-25T11:55:50+00:00,HTST-01,FINAL_RINSE,27.683,415.569,1.076,2.786
