timestamp,asset,phase,return_temperature_c,return_flow_lpm,return_conductivity_mscm,return_pressure_bar
2026-08-25T11:48:50+00:00,HTST-01,FINAL_RINSE,28.641,416.341,7.631,2.828
2026-08-25T11:49:00+00:00,HTST-01,FINAL_RINSE,27.834,414.787,7.367,2.845
2026-08-25T11:49:10+00:00,HTST-01,FINAL_RINSE,28.003,405.99,7.021,2.907
2026-08-25T11:49:20+00:00,HTST-01,FINAL_RINSE,28.016,417.382,6.496,2.825
2026-08-25T11:49:30+00:00,HTST-01,FINAL_RINSE,28.535,423.188,6.256,2.778
2026-08-25T11:49:40+00:00,HTST-01,FINAL_RINSE,29.197,419.719,6.053,2.794
2026-08-25T11:49:50+00:00,HTST-01,FINAL_RINSE,27.442,420.625,5.896,2.827
2026-08-25T11:50:00+00:00,HTST-01,FINAL_RINSE,28.428,410.35,5.46,2.845
2026-08-25T11:50:10+00:00,HTST-01,FINAL_RINSE,27.662,419.33,5.179,2.811
2026-08-25T11:50:20+00:00,HTST-01,FINAL_RINSE,27.865,416.417,5.033,2.826
2026-08-25T11:50:30+00:00,HTST-01,FINAL_RINSE,28.376,414.256,4.878,2.804
2026-08-25T11:50:40+00:00,HTST-01,FINAL_RINSE,28.714,421.423,4.571,2.759
2026-08-25T11:50:50+00:00,HTST-01,FINAL_RINSE,27.835,411.234,4.351,2.842
2026-08-25T11:51:00+00:00,HTST-01,FINAL_RINSE,28.362,423.376,4.254,2.762
2026-08-25T11:51:10+00:00,HTST-01,FINAL_RINSE,27.299,420.762,4.005,2.799
2026-08-25T11:51:20+00:00,HTST-01,FINAL_RINSE,27.349,420.17,3.847,2.81
2026-08-25T11:51:30+00:00,HTST-01,FINAL_RINSE,27.756,420.163,3.624,2.788
2026-08-25T11:51:40+00:00,HTST-01,FINAL_RINSE,27.078,418.923,3.46,2.807
2026-08-25T11:51:50+00:00,HTST-01,FINAL_RINSE,28.445,416.671,3.209,2.814
2026-08-25T11:52:00+00:00,HTST-01,FINAL_RINSE,28.286,415.995,3.275,2.865
2026-08-25T11:52:10+00:00,HTST-01,FINAL_RINSE,28.764,419.348,3.05,2.839
2026-08-25T11:52:20+00:00,HTST-01,FINAL_RINSE,27.91,412.75,2.821,2.853
2026-08-25T11:52:30+00:00,HTST-01,FINAL_RINSE,28.672,418.692,2.754,2.804
2026-08-25T11:52:40+00:00,HTST-01,FINAL_RINSE,28.085,421.195,2.433,2.785
2026-08-25T11:52:50+00:00,HTST-01,FINAL_RINSE,27.448,413.702,2.38,2.855
2026-08-25T11:53:00+00:00,HTST-01,FINAL_RINSE,28.529,420.705,2.205,2.814
2026-08-25T11:53:10+00:00,HTST-01,FINAL_RINSE,27.71,414.018,2.084,2.823
2026-08-25T11:53:20+00:00,HTST-01,FINAL_RINSE,28.171,408.887,2.093,2.871
2026-08-25T11:53:30+00:00,HTST-01,FINAL_RINSE,27.233,412.173,2.12,2.833
2026-08-25T11:53:40+00:00,HTST-01,FINAL_RINSE,27.573,422.192,1.881,2.804
2026-08-25T11:53:50+00:00,HTST-01,FINAL_RINSE,28.301,410.809,1.877,2.845
2026-08-25T11:54:00+00:00,HTST-01,FINAL_RINSE,27.724,419.036,1.662,2.791
2026-08-25T11:54:10+00:00,HTST-01,FINAL_RINSE,27.645,408.77,1.573,2.879
2026-08-25T11:54:20+00:00,HTST-01,FINAL_RINSE,28.665,413.093,1.617,2.787
2026-08-25T11:54:30+00:00,HTST-01,FINAL_RINSE,28.086,418.189,1.647,2.829
2026-08-25T11:54:40+00:00,HTST-01,FINAL_RINSE,28.739,415.235,1.567,2.85
2026-08-25T11:54:50+00:00,HTST-01,FINAL_RINSE,28.388,415.379,1.233,2.799
2026-08-25T11:55:00+00:00,HTST-01,FINAL_RINSE,27.945,412.728,1.38,2.803
2026-08-25T11:55:10+00:00,HTST-01,FINAL_RINSE,28.649,422.885,1.298,2.756
2026-08-25T11:55:20+00:00,HTST-01,FINAL_RINSE,28.53,425.028,1.409,2.766
2026-08-25T11:55:30+00:00,HTST-01,FINAL_RINSE,28.135,420.994,1.131,2.815
2026-08-25T11:55:40+00:00,HTST-01,FINAL_RINSE,28.043,419.964,0.957,2.791
2026-08-25T11:55:50+00:00,HTST-01,FINAL_RINSE,28.314,423.495,1.068,2.802
